cell_number,neighbours,nation,productivity,national_productivity,border_cell,India,SEA,cell_into_conflict,nation_in_conflict,prod_faced,already_conflict,river,ruggedness,uniform_productivity,uniform_national_productivity,religion,language_group,temp_min,temp_max,religion_1450,ruggedness_vrm,hemid_temp_min,hemid_temp_max,wc_temp_max,wc_temp_min,productivity_gaezv4,national_productivity_gaezv4
978,"958,959,977,979,997,998",978,0.91952658,0.91952658,1,0,1,0,,,0,0,5.206007062,1,1,2,3,194.5148929,301.7203813,3,0.239400509,209.3239625,323.2160308,313.5150399,214.0029988,4261.28,4261.28
979,"959,960,978,980,998,999",979,1.266407302,1.266407302,1,0,1,0,,,0,0,5.559601023,1,1,2,3,206.4066263,300.4513049,3,0.291102568,218.1166332,319.5555556,313.6229713,222.3199932,4045.768,4045.768
980,"960,979,999,1000",980,0.522858722,0.522858722,1,0,1,0,,,0,0,6.951071215,1,1,2,3,214.8175586,303.0819618,3,0.318373009,221.994513,313.2777778,310.1396882,229.1187732,3701.28,3701.28
981,"961,962,982,1002",981,0.353092483,0.353092483,1,0,1,0,,,0,0,4.370926702,1,1,2,3,224.3786545,305.1553371,3,0.374072438,227.6363304,306.253655,308.14447,227.9118819,2919.258621,2919.258621
982,"962,963,981,983,1002,1003",982,0.036974897,0.036974897,1,0,1,0,,,0,0,16.31969878,1,1,2,3,205.5535478,292.7008035,3,0.229156832,208.5324632,294.6740295,292.1432731,212.696968,2984.224,2984.224
983,"963,964,982,984,1003,1004",983,0.009269829,0.009269829,1,0,1,0,,,0,0,14.21645486,1,1,2,3,197.3843706,296.2297524,3,0.262079921,200.2756024,298.5682731,295.0743039,209.7420482,2943.624,2943.624
984,"964,965,983,985,1004,1005",984,0.026049405,0.026049405,1,0,1,0,,,0,1,10.80013474,1,1,2,3,206.577979,304.6849063,3,0.291115123,209.3000335,305.7180388,302.4502075,216.6643976,2995.824,2995.824
985,"965,984,1005,1006",985,0.077418593,0.077418593,1,0,1,0,,,0,0,7.037312081,1,1,2,3,214.8373307,308.2607625,3,0.313293676,221.6983395,313.6392989,306.7023916,224.7053127,3056.987013,3056.987013
986,"966,967,987,1007",986,3.872685682,3.872685682,1,0,0,0,,,0,0,20.05504215,1,1,2,8,81.04416674,185.8589997,3,0.159868288,86.75983333,190.4361667,189.4819267,79.72665332,1539.056452,1539.056452
987,"967,968,986,988,1007,1008",987,5.411478628,5.411478628,1,0,0,0,,,0,0,12.87013572,1,1,2,8,105.7139999,207.3198333,3,0.193682002,110.4423333,211.951,203.7444267,97.4237801,2521.532258,2521.532258
988,"968,969,987,989,1008,1009",988,4.758907413,4.758907413,1,0,0,0,,,0,0,17.78520766,1,1,2,3,123.0061667,226.0285002,3,0.18678624,129.6698333,233.2948333,217.5248601,116.0701534,3355.153226,3355.153226
989,"969,970,988,990,1009,1010",989,2.787654739,2.787654739,1,0,1,0,,,0,1,30.26196689,1,1,2,3,137.0724999,232.5848331,3,0.116168397,145.25,242.6975,229.4176668,141.7217867,4021.524194,4021.524194
990,"970,971,989,991,1010,1011",990,0.22040434,0.22040434,1,0,1,0,,,0,1,26.24282933,1,1,2,3,149.8848337,247.7793335,3,0.156625411,154.607,261.5186667,253.8025332,163.0982334,4217.983871,4217.983871
991,"971,972,990,992,1011,1012",991,0.435766315,0.435766315,1,0,1,0,,,0,1,26.36075037,1,1,2,3,145.4361664,248.8640002,3,0.169625227,149.6971667,263.7208333,253.7818599,161.9670934,5425.169355,5425.169355
992,"972,973,991,993,1012,1013",992,0.460692985,0.460692985,1,0,1,0,,,0,0,21.57231867,1,1,2,3,144.6323333,250.6173334,3,0.187069729,148.7461667,266.1616667,253.91782,160.5995001,5529.483871,5529.483871
993,"973,974,992,994,1013,1014",993,0.508461139,0.508461139,1,0,1,0,,,0,1,19.33408155,1,1,2,3,162.8763334,265.8418333,3,0.16414458,169.9983333,287.4576667,271.4896199,177.63876,5284.572581,5284.572581
994,"974,975,993,995,1014,1015",994,0.898809342,0.898809342,1,0,1,0,,,0,1,2.049143696,1,1,2,3,196.1916669,307.6960002,3,0.351823408,207.9286667,319.2561667,310.6101859,207.2893467,4745.677419,4745.677419
995,"975,976,994,996,1015,1016",995,1.370846604,1.370846604,1,0,1,0,,,0,0,2.17396578,1,1,2,3,199.4753333,316.6744994,3,0.30249884,213.0635,326.8008333,320.2932864,213.7342735,4452.677419,4452.677419
996,"976,977,995,997,1016,1017",996,1.419185711,1.419185711,1,0,1,0,,,0,0,1.531421526,1,1,2,3,203.4066667,320.961166,3,0.365012769,215.5125,329.3393333,324.8262331,218.4182197,4023.290323,4023.290323
997,"977,978,996,998,1017,1018",997,1.034628042,1.034628042,1,0,1,0,,,0,0,1.828851813,1,1,2,3,201.4269999,323.6598333,3,0.395380106,212.4998333,329.481,322.5423665,217.9736735,3972.491935,3972.491935
998,"978,979,997,999,1018,1019",998,2.924465073,2.924465073,1,0,1,0,,,0,0,1.466843815,1,1,2,3,211.7921665,319.2331667,3,0.490198718,222.1048333,329.9635,324.5040128,228.0911141,4034.766129,4034.766129
999,"979,980,998,1000,1019,1020",999,3.02845461,3.02845461,1,0,1,0,,,0,0,5.439772568,1,1,2,3,211.3223331,302.5120007,3,0.344583863,218.1098333,313.0748333,311.4365532,223.7440334,3992.58871,3992.58871
1000,"980,999,1001,1020,1021",1000,0.731838985,0.731838985,1,0,1,0,,,0,0,11.80375114,1,1,2,3,203.4177159,288.438287,3,0.162466201,209.1754828,295.1173384,293.5338557,213.2497576,3643.339623,3643.339623
1001,"1000,1021,1022",1001,1.152989868,1.152989868,1,0,1,0,,,0,0,5.239225714,1,1,2,2,228.4712388,305.4446911,3,0.216708493,233.9218289,310.2441003,310.7924548,234.5158257,3902.976744,3902.976744
1002,"981,982,1003",1002,0.025397397,0.025397397,1,0,1,0,,,0,0,6.321581749,1,1,2,3,224.2962118,299.5749994,3,0.364727397,226.875,301.4106061,301.0240077,227.9672541,2930.612903,2930.612903
1003,"982,983,1002,1004",1003,0.023268936,0.023268936,1,0,1,0,,,0,0,13.69168143,1,1,2,3,207.9748617,290.5702697,3,0.257082829,210.4473476,293.0192003,290.4172466,214.7994211,2963.719626,2963.719626
1004,"983,984,1003,1005",1004,0.008268794,0.008268794,1,0,1,0,,,0,1,9.030247433,1,1,2,3,210.7411968,301.9514864,3,0.314963292,213.19777,304.2486307,300.1792056,220.6792416,2905.009259,2905.009259
1005,"984,985,1004,1006,1023",1005,0.01096909,0.01096909,1,0,1,0,,,0,0,6.966760085,1,1,2,3,210.5144703,304.1581242,3,0.307278952,216.6077406,308.2904463,302.9266478,224.2166403,2912.545455,2912.545455
1006,"985,1005,1023,1024",1006,0.023035517,0.023035517,1,0,1,0,,,0,0,4.359866478,1,1,2,3,204.2722221,300.7186105,3,0.360744288,215.6277778,311.3527778,301.8958174,225.1736528,2897.756098,2897.756098
1007,"986,987,1008,1025",1007,5.172487438,5.172487438,1,0,0,0,,,0,0,11.80191825,1,1,2,8,93.71469222,198.7416332,3,0.203543061,102.0371486,201.6782129,191.6455354,88.4768072,2050.352,2050.352
1008,"987,988,1007,1009,1025,1026",1008,4.986588346,4.986588346,1,0,0,0,,,0,0,18.57067983,1,1,2,3,109.2023092,212.8808568,3,0.19375409,118.3666332,219.3532463,207.8884136,108.5902945,2714.336,2714.336
1009,"988,989,1008,1010,1026,1027",1009,3.254260754,3.254260754,1,0,1,0,,,0,0,23.21187151,1,1,2,3,119.3201138,207.8905621,3,0.19302827,131.7100067,217.5532129,209.2361043,121.9003615,3718.84,3718.84
1010,"989,990,1009,1011,1027,1028",1010,0.670549675,0.670549675,1,0,1,0,,,0,1,26.9743605,1,1,2,2,148.1147922,227.12249,3,0.147037344,156.7464859,241.0341365,236.1714926,155.3461447,3836.904,3836.904
1011,"990,991,1010,1012,1028,1029",1011,0.358241829,0.358241829,1,0,1,0,,,0,1,27.42060371,1,1,2,2,148.7503346,238.3831992,3,0.154557278,154.6783802,254.8919009,248.5937951,163.81666,4991.968,4991.968
1012,"991,992,1011,1013,1029,1030",1012,0.373560847,0.373560847,1,0,1,0,,,0,0,25.7840186,1,1,2,3,141.0515396,235.2627174,3,0.173002066,146.2195448,251.9278782,238.4301607,156.9307631,5230.008,5230.008
1013,"992,993,1012,1014,1030,1031",1013,0.506469852,0.506469852,1,0,1,0,,,0,0,26.45311098,1,1,2,3,151.4608434,247.4698793,3,0.145957535,157.0978916,268.4600067,248.7666532,165.3183869,5130.376,5130.376
1014,"993,994,1013,1015,1031,1032",1014,0.395819978,0.395819978,1,0,1,0,,,0,1,8.472517591,1,1,2,3,186.7580317,287.6291836,3,0.276572789,195.8912316,309.4645248,288.8917801,197.6399932,4984.392,4984.392
1015,"994,995,1014,1016,1032,1033",1015,0.852857874,0.852857874,1,0,1,0,,,0,0,3.453646132,1,1,2,3,194.47423,312.2274093,3,0.293873357,206.3251339,322.0508701,309.9555483,208.0335873,4840.632,4840.632
1016,"995,996,1015,1017,1033,1034",1016,1.381598713,1.381598713,1,0,1,0,,,0,0,2.545171201,1,1,2,3,200.4328982,320.7255687,3,0.363564002,213.2013052,328.0610776,319.2749731,215.7156695,4379.544,4379.544
1017,"996,997,1016,1018,1034,1035",1017,1.063101969,1.063101969,1,0,1,0,,,0,0,1.576697472,1,1,2,3,204.9442769,325.1082666,3,0.448699987,216.8401941,331.085174,323.5881995,217.3348392,3783.944,3783.944
1018,"997,998,1017,1019,1035,1036",1018,1.545202864,1.545202864,1,0,1,0,,,0,0,2.908157188,1,1,2,3,207.6004016,318.9728907,3,0.332915015,216.5011714,325.7829652,316.6905821,218.1743373,4102.12,4102.12
1019,"998,999,1018,1020,1036,1037",1019,1.547343204,1.547343204,1,0,1,0,,,0,1,1.462979472,1,1,2,2,218.8545852,313.5928722,3,0.366955157,225.1904284,323.1132865,315.0958365,230.3359505,4070.456,4070.456
1020,"999,1000,1019,1021,1037,1038",1020,1.719264675,1.719264675,1,0,1,0,,,0,1,7.558521941,1,1,2,2,213.9395916,300.4069614,3,0.281387216,221.0264391,309.1099398,306.5242838,224.6101474,4215.056,4215.056
1021,"1000,1001,1020,1022,1038,1039",1021,2.158900855,2.158900855,1,0,1,0,,,0,0,7.490849187,1,1,2,2,217.4206428,295.7193985,3,0.244355222,227.2856155,303.6718534,305.7169608,227.8891007,4169.089431,4169.089431
1022,"1001,1021,1039,1040",1022,3.98258155,3.98258155,1,0,1,0,,,0,0,7.116394571,1,1,2,2,223.5653853,294.0500007,3,0.247060779,232.8596154,301.7378205,304.8126561,235.5184671,4038.25,4038.25
1023,"1005,1006,1024",1023,0.01845283,0.01845283,1,0,1,0,,,0,0,6.705007289,1,1,2,3,212.9941789,297.8716285,3,0.294925408,221.0615809,304.5983456,299.0638874,227.4718994,2882.166667,2882.166667
1024,"1006,1023",1024,0.179715557,0.179715557,1,0,1,0,,,0,0,4.484983499,1,1,2,3,220.441516,302.0594886,3,0.320838946,226.6576305,307.4957329,298.902013,232.1936763,2878.623762,2878.623762
1025,"1007,1008,1026,1042",1025,8.043127993,8.043127993,1,0,0,0,,,0,1,24.00492972,1,1,2,8,122.3026666,228.4756665,3,0.202128815,134.2578333,232.1695,216.1073867,126.9286467,3206.48,3206.48
1026,"1008,1009,1025,1027,1042,1043",1026,3.348446165,3.348446165,1,0,1,0,,,0,0,24.55679516,1,1,2,3,114.7020002,210.844167,3,0.224099276,127.6961667,220.4158333,210.7225135,121.6372,3182.768,3182.768
1027,"1009,1010,1026,1028,1043,1044",1027,1.133438114,1.133438114,1,0,1,0,,,0,0,26.20848706,1,1,2,3,153.1320001,235.2394998,3,0.156090651,165.0883333,248.2231667,237.6278801,159.9857599,3652.368,3652.368
1028,"1010,1011,1027,1029,1044,1045",1028,0.769758887,0.769758887,1,0,1,0,,,0,1,19.23357382,1,1,2,2,172.4566666,250.8748332,3,0.223033906,182.0248333,268.3253333,255.8962798,181.9624333,3802.656,3802.656
1029,"1011,1012,1028,1030,1045,1046",1029,0.947201248,0.947201248,1,0,1,0,,,0,1,25.37538199,1,1,2,3,164.3471665,245.121833,3,0.169147669,172.991,264.1555,249.4437533,178.7136867,4357.768,4357.768
1030,"1012,1013,1029,1031,1046,1047",1030,0.864071382,0.864071382,1,0,1,0,,,0,0,24.55095196,1,1,2,3,166.6940001,250.7261664,3,0.16877745,173.5235,270.8858333,250.0432799,178.9800201,4470.68,4470.68
1031,"1013,1014,1030,1032,1047,1048",1031,0.525430766,0.525430766,1,0,1,0,,,0,0,22.65239,1,1,2,3,168.7299999,257.4870001,3,0.199682321,175.9125,281.3308333,257.4496667,182.0664467,4104.68,4104.68
1032,"1014,1015,1031,1033,1048,1049",1032,0.51590783,0.51590783,1,0,1,0,,,0,1,12.75003749,1,1,2,3,182.0088333,285.6756668,3,0.276496655,190.6106667,304.4965,284.0840132,198.3707866,4834.92,4834.92
1033,"1015,1016,1032,1034,1049,1050",1033,0.77013535,0.77013535,1,0,1,0,,,0,1,3.111529733,1,1,2,3,196.7286666,313.1355001,3,0.312823108,207.7121667,325.808,309.5990534,211.4982737,4707.688,4707.688
1034,"1016,1017,1033,1035,1050,1051",1034,1.109981986,1.109981986,1,0,1,0,,,0,1,2.166357611,1,1,2,3,203.6285001,320.9724993,3,0.34596929,216.8575,329.3235,319.6876203,215.7803269,4257.784,4257.784
1035,"1017,1018,1034,1036,1051,1052",1035,0.767847634,0.767847634,1,0,1,0,,,0,1,2.928654938,1,1,2,3,207.1415,314.645667,3,0.344744876,218.2671667,324.539,318.9613125,214.7094334,4027.016,4027.016
1036,"1018,1019,1035,1037,1052,1053",1036,0.493577041,0.493577041,1,0,1,0,,,0,0,3.17165689,1,1,2,3,215.9180001,308.9350002,3,0.333578793,222.3803333,322.8596667,315.3163199,222.3014867,4055.712,4055.712
1037,"1019,1020,1036,1038,1053,1054",1037,2.183704639,2.183704639,1,0,1,0,,,0,1,1.478676388,1,1,2,2,224.5046667,312.8673337,3,0.426483296,231.3963333,323.9543333,316.3038934,232.5260333,4117.736,4117.736
1038,"1020,1021,1037,1039,1054,1055",1038,11.44834828,11.44834828,1,0,1,0,,,0,1,1.572696018,1,1,2,2,227.0246664,309.923667,3,0.432923821,238.5488333,319.4748333,317.4678401,239.1290536,4172.84,4172.84
1039,"1021,1022,1038,1040,1055,1056",1039,7.331484695,7.331484695,1,0,1,0,,,0,1,2.160266121,1,1,2,2,223.2636667,294.7783331,3,0.483181552,239.6651667,309.3996667,311.0869467,239.603712,4159,4159
1040,"1022,1039,1041,1056,1057",1040,1.016794034,1.016794034,1,0,1,0,,,0,0,1.745718209,1,1,2,2,223.7448316,289.2173772,3,0.519636765,235.243863,301.002907,305.8437802,237.8658044,4032.534247,4032.534247
1041,"1040,1057",1041,1.307231824,1.307231824,1,0,1,0,,,0,0,1.345216879,1,1,2,2,226.8984082,290.5674154,3,0.517430551,233.0252809,296.2308052,302.9504598,238.528724,3907.298246,3907.298246
1042,"1025,1026,1043,1058",1042,4.249797371,4.249797371,1,0,0,0,,,0,1,25.77336556,1,1,2,8,143.3244643,238.5232597,3,0.176578396,154.4509705,248.3960843,231.00581,147.6888554,3837.153226,3837.153226
1043,"1026,1027,1042,1044,1058,1059",1043,2.715979645,2.715979645,1,0,1,0,,,0,0,28.83938238,1,1,2,3,140.9799196,224.943273,3,0.202189104,152.8505689,238.103079,229.8497323,152.174063,3696.185484,3696.185484
1044,"1027,1028,1043,1045,1059,1060",1044,0.549320179,0.549320179,1,0,1,0,,,0,0,23.155097,1,1,2,2,164.9357433,246.8587681,3,0.206466998,178.6909304,263.252008,249.6583467,176.0229787,3226.620968,3226.620968
1045,"1028,1029,1044,1046,1060,1061",1045,4.311230308,4.311230308,1,0,1,0,,,0,1,6.330983036,1,1,2,2,188.9257028,262.1910979,3,0.376956979,201.9638554,281.5279451,266.0092238,199.2369479,3030.443548,3030.443548
1046,"1029,1030,1045,1047,1061",1046,2.531465981,2.531465981,1,0,1,0,,,0,1,8.542664635,1,1,2,2,195.8065355,267.0701939,3,0.367486163,206.3867566,286.832296,266.8306829,204.1984896,3551.877049,3551.877049
1047,"1030,1031,1046,1048",1047,1.303309814,1.303309814,1,0,1,0,,,0,1,7.456877438,1,1,2,2,197.0463609,270.5146719,3,0.301834464,207.0613263,291.4812207,272.3669754,206.6800132,4128.426667,4128.426667
1048,"1031,1032,1047,1049,1062",1048,0.867070529,0.867070529,1,0,1,0,,,0,1,14.77025891,1,1,2,3,184.2875741,263.1895462,3,0.252292635,195.5258557,284.4929315,266.4956502,197.1285041,3683.60177,3683.60177
1049,"1032,1033,1048,1050,1062,1063",1049,0.41340435,0.41340435,1,0,1,0,,,0,0,13.39424854,1,1,2,3,189.6469214,279.0543846,3,0.270301976,199.185743,298.5686078,279.2290829,201.2016668,4589.814516,4589.814516
1050,"1033,1034,1049,1051,1063,1064",1050,0.600755034,0.600755034,1,0,1,0,,,0,1,4.55241024,1,1,2,3,199.7658969,304.6910972,3,0.284255694,210.9656961,316.4733936,304.1123425,213.3575839,4886.467742,4886.467742
1051,"1034,1035,1050,1052,1064,1065",1051,0.627296417,0.627296417,1,0,1,0,,,0,1,5.403325983,1,1,2,3,200.5764723,309.4543175,3,0.267842421,211.6211513,317.7399598,309.2940361,214.7497858,4438.217742,4438.217742
1052,"1035,1036,1051,1053,1065,1066",1052,0.324905628,0.324905628,1,0,1,0,,,0,1,3.91721799,1,1,2,3,211.2854757,307.7285814,3,0.345868779,219.0478581,320.3532463,311.4888282,222.6202812,4068.822581,4068.822581
1053,"1036,1037,1052,1054,1066,1067",1053,0.659204653,0.659204653,1,0,1,0,,,0,1,2.863306938,1,1,2,2,217.0819945,307.429719,3,0.302693892,223.0284471,319.7712517,307.996332,224.4204684,4103.072581,4103.072581
1054,"1037,1038,1053,1055,1067,1068",1054,5.129439337,5.129439337,1,0,1,0,,,0,1,2.236654672,1,1,2,2,221.4452809,312.0980585,3,0.334940004,229.8162651,322.8236278,312.6815326,229.5173025,4169.33871,4169.33871
1055,"1038,1039,1054,1056,1068,1069",1055,5.883581854,5.883581854,1,0,1,0,,,0,1,1.454451617,1,1,2,2,222.0230925,303.5363124,3,0.503158061,237.9355756,319.4046185,315.5790695,237.2431598,4175.322581,4175.322581
1056,"1039,1040,1055,1057,1069,1070",1056,2.747753469,2.747753469,1,0,1,0,,,0,1,1.751280295,1,1,2,2,220.9754016,291.3117464,3,0.505893263,238.1937751,308.9864458,310.8695917,241.4372357,4108.185484,4108.185484
1057,"1040,1041,1056,1070",1057,1.340386738,1.340386738,1,0,1,0,,,0,0,1.735814154,1,1,2,2,222.4025326,287.32656,3,0.538974359,234.4838045,298.9946996,308.1288319,242.0734384,4051.923077,4051.923077
1058,"1042,1043,1059,1071",1058,4.474330108,4.474330108,1,0,0,0,,,0,0,24.64591783,1,1,2,3,160.0546093,245.8243153,3,0.234078872,170.494322,259.3326653,245.1736808,167.4040215,4034.063492,4034.063492
1059,"1043,1044,1058,1060,1071,1072",1059,2.327302498,2.327302498,1,0,1,0,,,0,0,22.78461059,1,1,2,3,159.5706414,247.6320971,3,0.264847072,175.3256513,263.3259853,248.4194723,174.7779093,3786.007937,3786.007937
1060,"1044,1045,1059,1061,1072,1073",1060,1.555398038,1.555398038,1,0,1,0,,,0,0,17.26308963,1,1,2,2,171.8974615,251.9337002,3,0.262285706,187.757515,270.6613226,255.1718169,183.3855445,3745.888889,3745.888889
1061,"1045,1046,1060,1073",1061,4.524891047,4.524891047,1,0,1,0,,,0,1,4.332107379,1,1,2,2,200.2282324,265.4058925,3,0.433680378,213.3480651,283.7889182,264.8371248,205.0116317,3389.192308,3389.192308
1062,"1048,1049,1063",1062,0.702851398,0.702851398,1,0,1,0,,,0,0,15.57325868,1,1,2,2,199.7941971,270.2381907,3,0.240869966,212.4423077,287.8670715,275.4682,210.1826381,3536.861538,3536.861538
1063,"1049,1050,1062,1064,1074",1063,0.545327282,0.545327282,1,0,1,0,,,0,0,15.17477547,1,1,2,3,190.4540748,272.6641617,3,0.206328934,201.2322979,287.8229793,275.5581495,201.317014,3949.936508,3949.936508
1064,"1050,1051,1063,1065,1074,1075",1064,0.337233265,0.337233265,1,0,1,0,,,0,0,14.28531073,1,1,2,3,182.3510353,278.5824977,3,0.218516966,189.7839011,291.4789579,282.2625048,197.8730463,4623.84127,4623.84127
1065,"1051,1052,1064,1066,1075,1076",1065,0.273109593,0.273109593,1,0,1,0,,,0,1,8.551122727,1,1,2,3,192.8669003,292.9701061,3,0.252188992,198.2217769,305.4699399,294.1529723,212.512779,4624.936508,4624.936508
1066,"1052,1053,1065,1067,1076,1077",1066,0.323592881,0.323592881,1,0,1,0,,,0,1,3.690817012,1,1,2,3,210.1883764,304.7815632,3,0.332506646,214.5192051,316.6000334,305.8807679,226.6247629,4092.277778,4092.277778
1067,"1053,1054,1066,1068,1077,1078",1067,0.255508835,0.255508835,1,0,1,0,,,0,0,3.037087284,1,1,2,2,208.0733132,303.3288237,3,0.368370257,214.4028056,315.01169,302.5335937,223.0337877,4164.484127,4164.484127
1068,"1054,1055,1067,1069,1078,1079",1068,1.249637747,1.249637747,1,0,1,0,,,0,0,3.556225067,1,1,2,2,205.2852371,294.5784904,3,0.316407302,217.9844689,311.746994,301.8708081,224.2756779,4186.706349,4186.706349
1069,"1055,1056,1068,1070,1079,1080",1069,5.003427032,5.003427032,1,0,1,0,,,0,1,1.785297455,1,1,2,2,220.7258012,302.2626102,3,0.46095775,232.5078391,313.4538173,308.6877238,236.3560323,4100.496,4100.496
1070,"1056,1057,1069,1080",1070,2.73049821,2.73049821,1,0,1,0,,,0,1,1.330166784,1,1,2,2,225.4598771,294.852238,3,0.472735565,236.7669753,303.1643519,308.3569182,244.2470623,3989.428571,3989.428571
1071,"1058,1059,1072",1071,6.147006516,6.147006516,1,0,0,0,,,0,0,20.66249197,1,1,2,3,162.8422021,249.8490627,3,0.277282217,181.8830321,265.1360442,251.7759169,177.3657966,4082.354839,4082.354839
1072,"1059,1060,1071,1073,1081",1072,3.958738669,3.958738669,1,0,1,0,,,0,1,14.74152649,1,1,2,3,166.045683,251.3090697,3,0.26356307,186.7254016,268.4953146,254.6615794,181.6924364,3524.701613,3524.701613
1073,"1060,1061,1072,1081",1073,1.221675721,1.221675721,1,0,1,0,,,0,0,18.15775863,1,1,2,2,179.4792244,253.104571,3,0.219610694,195.7608495,270.0484765,251.8074593,191.9052288,3033.934579,3033.934579
1074,"1063,1064,1075,1082",1074,0.919764923,0.919764923,1,0,1,0,,,0,0,21.34970581,1,1,2,3,182.9373675,265.0364472,3,0.20567458,192.7724699,278.7537155,267.3536629,194.9465338,3461.915254,3461.915254
1075,"1064,1065,1074,1076,1082,1083",1075,0.292431175,0.292431175,1,0,1,0,,,0,0,20.93011514,1,1,2,3,166.0102075,262.9658636,3,0.187244243,171.187249,275.2955154,258.7199531,182.8004952,4054.467742,4054.467742
1076,"1065,1066,1075,1077,1083,1084",1076,0.218221866,0.218221866,1,0,1,0,,,0,1,13.24427782,1,1,2,3,185.9046184,289.1551201,3,0.22715059,189.2369478,299.4943106,282.0170951,206.9642637,4962.459677,4962.459677
1077,"1066,1067,1076,1078,1084,1085",1077,0.314295294,0.314295294,1,0,1,0,,,0,1,3.851825327,1,1,2,2,203.7013051,299.8525767,3,0.355514725,207.0187416,307.9252008,297.5780185,220.6804152,4642.064516,4642.064516
1078,"1067,1068,1077,1079,1085,1086",1078,0.332694367,0.332694367,1,0,1,0,,,0,0,10.26790395,1,1,2,2,177.944277,274.0130524,3,0.23243807,184.4928046,284.6419009,271.9606626,189.3635677,4753.104839,4753.104839
1079,"1068,1069,1078,1080,1086,1087",1079,1.149462799,1.149462799,1,0,1,0,,,0,1,8.369322127,1,1,2,2,200.1757026,285.9789151,3,0.257903483,207.5505355,294.9210174,288.7031125,212.6588956,4216.120968,4216.120968
